Date,USD,KZT,BYR,UAH,EUR
2003-01,31.80581666666667,0.20515550000000002,0.016338583333333333,5.941366666666666,34.381
2003-02,31.698978947368417,0.20644373684210526,0.01615153684210526,5.915098947368421,34.187842105263165
2003-03,31.45329,0.20754714999999999,0.01582463,5.871586000000001,33.95197
2003-04,31.211786363636364,0.20527772727272728,0.015509613636363636,5.8095454545454555,33.86705
2003-05,30.907054999999993,0.2047485,0.01517658,5.697169500000001,35.738175
2003-06,30.468626315789468,0.20459926315789476,0.014806326315789474,5.625994210526315,35.59421052631579
2003-07,30.360286956521737,0.2066377391304348,0.014652173913043482,5.662817391304348,34.559969565217386
2003-08,30.34902727272727,0.20671886363636363,0.014517009090909088,5.639970000000001,33.87616818181817
2003-09,30.598633333333336,0.20687271428571427,0.014526138095238093,5.685976190476191,34.29967142857143
2003-10,30.164713043478258,0.20393230434782605,0.014190960869565214,5.595330869565218,35.296326086956526
2003-11,29.807964999999996,0.20273685000000002,0.013920824999999998,5.531035999999999,34.92408999999999
2003-12,29.4337,0.2030285714285714,0.013652304761904762,5.470118095238095,36.133723809523815
2004-01,28.838794999999998,0.20446625,0.013320450000000001,5.349445999999999,36.37700000000001
2004-02,28.51467368421052,0.20493042105263157,0.013207894736842106,5.282057368421053,36.09247894736842
2004-03,28.529261904761906,0.20519776190476197,0.013242142857142859,5.294899999999999,35.01782857142858
2004-04,28.68563181818182,0.20759350000000001,0.01330920454545455,5.34004090909091,34.446327272727274
2004-05,28.98921666666667,0.21148850000000002,0.013436277777777776,5.418081111111111,34.816788888888894
2004-06,29.02972380952381,0.2128547619047619,0.013451261904761909,5.436036190476191,35.29821904761905
2004-07,29.081926086956525,0.21445321739130432,0.013448756521739129,5.450097826086956,35.67298695652173
2004-08,29.21928571428571,0.2145851428571429,0.013502647619047617,5.470758571428571,35.6283619047619
2004-09,29.22208181818182,0.21579777272727274,0.013476486363636363,5.448548636363636,35.66098636363636
2004-10,29.070299999999996,0.21819963636363637,0.013366627272727272,5.403998181818182,36.28716363636364
2004-11,28.591185000000003,0.21878939999999997,0.01311801,5.331577,37.07927
2004-12,27.904027272727273,0.21463427272727278,0.012802572727272726,5.169652272727273,37.389568181818184
2005-01,28.009086666666658,0.2152396,0.012872479999999999,5.235846666666666,36.719253333333334
2005-02,27.995394736842105,0.21511047368421057,0.012899605263157895,5.271650000000001,36.380994736842105
2005-03,27.626422727272725,0.21161236363636365,0.012803163636363636,5.2540949999999995,36.46970454545454
2005-04,27.810354545454548,0.211685,0.012903449999999999,5.361296363636364,35.99349090909091
2005-05,27.95137777777778,0.21270550000000002,0.012990538888888889,5.504775555555556,35.48470555555555
2005-06,28.49786666666666,0.21307128571428569,0.013242504761904764,5.627018095238095,34.72522380952381
2005-07,28.69443181818182,0.21151468181818184,0.013336877272727275,5.692992727272728,34.56811363636364
2005-08,28.479809090909086,0.21022168181818185,0.01323703181818182,5.649131818181819,35.01528181818183
2005-09,28.38001363636364,0.21142481818181819,0.013182568181818182,5.593485,34.80833181818182
2005-10,28.563133333333326,0.21347923809523808,0.013271995238095238,5.575348571428572,34.33768571428571
2005-11,28.762576190476196,0.2145423333333334,0.013369385714285713,5.621228095238096,33.951385714285706
2005-12,28.804599999999997,0.21524652173913042,0.013383186956521742,5.671133913043478,34.16165217391303
2006-01,28.228133333333336,0.21237706666666664,0.013112833333333334,5.521007333333333,34.29327333333333
2006-02,28.1946052631579,0.2146593157894737,0.013103578947368423,5.51506947368421,33.73298421052632
2006-03,27.87377272727273,0.21669754545454545,0.012956300000000002,5.454271818181819,33.49191363636364
2006-04,27.564476190476192,0.21755214285714286,0.012817485714285717,5.410838095238095,33.767357142857136
2006-05,27.052744999999998,0.22091525000000006,0.012599389999999999,5.373185499999999,34.529695000000004
2006-06,26.983447619047617,0.2253825238095238,0.012585466666666666,5.367528571428572,34.209261904761895
2006-07,26.91582380952381,0.2278989523809524,0.012558009523809522,5.3402995238095246,34.155361904761904
2006-08,26.761921739130432,0.21796100000000002,0.012488891304347825,5.303387826086955,34.27365652173913
2006-09,26.746340909090907,0.21185481818181823,0.01248557727272727,5.291228181818182,34.087095454545455
2006-10,26.867204761904766,0.21043519047619044,0.012543471428571429,5.3069395238095245,33.88909523809524
2006-11,26.617409523809524,0.2081170476190476,0.012429138095238096,5.251847142857144,34.235299999999995
2006-12,26.288154545454542,0.205642,0.012273713636363637,5.204290909090909,34.72920454545455
2007-01,26.529043750000003,0.211289,0.012372987500000002,5.244651875,34.389149999999994
2007-02,26.343289473684205,0.2110465263157895,0.012252800000000001,5.201204736842105,34.40782631578948
2007-03,26.10559545454545,0.21046709090909088,0.012153468181818183,5.156594545454546,34.57291818181819
2007-04,25.83835714285714,0.2118667619047619,0.012028733333333333,5.104995714285714,34.891914285714286
2007-05,25.824049999999993,0.21474555,0.012008219999999998,5.120692999999999,34.90996
2007-06,25.90930000000001,0.2122752857142857,0.012050476190476191,5.135334285714285,34.77530476190476
2007-07,25.540752380952387,0.20920538095238095,0.01188625238095238,5.069685238095238,35.02983333333333
2007-08,25.62369130434783,0.20493956521739132,0.01191500869565217,5.09310652173913,34.89836521739131
2007-09,25.334071428571427,0.20723895238095236,0.011776099999999998,5.035054285714286,35.15853809523809
2007-10,24.89621363636364,0.20599568181818181,0.01156599090909091,4.932098181818181,35.392877272727276
2007-11,24.46509523809524,0.20272538095238096,0.0113503,4.829700000000001,35.911390476190476
2007-12,24.574886363636367,0.20345809090909092,0.011390477272727274,4.839374999999999,35.78258636363636
2008-01,24.500062500000002,0.20358225000000005,0.011365,4.811559374999999,36.0061625
2008-02,24.527330000000003,0.20381944999999999,0.01140499,4.810807000000001,36.123125
2008-03,23.76038,0.19692824999999997,0.01106245,4.676128499999999,36.791385
2008-04,23.512913636363635,0.1951004090909091,0.01095856818181818,4.683338636363636,37.06348181818181
2008-05,23.719609523809527,0.19674214285714284,0.011091,4.836733333333335,36.91281904761905
2008-06,23.64323684210526,0.1958624736842105,0.011095342105263159,4.940988947368422,36.803973684210526
2008-07,23.34789565217391,0.1940541304347826,0.011010165217391307,5.036792173913043,36.84173913043478
2008-08,24.153336363636367,0.20128104545454548,0.011431568181818182,5.2160031818181825,36.25637727272728
2008-09,25.26993333333333,0.21111780952380949,0.011964538095238094,5.212752380952381,36.348695238095225
2008-10,26.356378260869565,0.21985921739130435,0.01247048695652174,4.798906956521739,35.28066956521739
2008-11,27.3337,0.2275477,0.012872284999999997,4.478858,34.767779999999995
2008-12,28.15127272727273,0.2333165454545454,0.0128801,3.6022400000000006,37.993213636363635
2009-01,32.49225294117647,0.2674294705882353,0.012293499999999999,4.056958823529412,42.8510294117647
2009-02,35.814394736842104,0.24517242105263157,0.012762015789473684,4.391163157894737,45.79152105263157
2009-03,34.657685,0.22981109999999996,0.012180255000000001,4.310816,45.246475
2009-04,33.58326363636365,0.22280277272727275,0.011864954545454547,4.176833181818182,44.27977272727273
2009-05,31.994804999999996,0.21275779999999997,0.011503935,4.124957,43.58301
2009-06,31.058,0.20661944999999998,0.01101302,4.0539915,43.530735
2009-07,31.50815217391305,0.20915956521739126,0.011094204347826086,4.0765965217391305,44.355730434782615
2009-08,31.649661904761913,0.20988828571428572,0.011162742857142856,3.874387142857143,45.09494761904762
2009-09,30.85668636363637,0.20450327272727267,0.011036154545454544,3.614093636363636,44.87104545454545
2009-10,29.463986956521744,0.19538739130434776,0.010757521739130436,3.568208695652174,43.64064347826087
2009-11,28.903489473684214,0.1930447894736842,0.010594242105263158,3.548781578947368,43.12108421052632
2009-12,29.958934782608697,0.20148908695652176,0.010558039130434783,3.7436578260869564,43.836217391304345
2010-01,29.83873125,0.20152556250000003,0.010445168749999999,3.6889575000000003,42.57379375000001
2010-02,30.157968421052637,0.2040064210526316,0.010386642105263159,3.7514468421052625,41.306778947368436
2010-03,29.559395238095238,0.2009493809523809,0.009981757142857144,3.70592380952381,40.13002380952381
2010-04,29.193236363636366,0.19900136363636364,0.009821136363636367,3.673090454545454,39.22971363636363
2010-05,30.43492105263158,0.20750573684210527,0.01018465263157895,3.8321563157894745,38.263473684210524
2010-06,31.17433809523809,0.21197666666666662,0.010342852380952382,3.9294547619047626,38.10896666666666
2010-07,30.679113043478264,0.20795904347826089,0.010225760869565215,3.882283043478261,39.07175217391305
2010-08,30.351004761904765,0.20601390476190473,0.010149276190476194,3.846532380952381,39.21346666666667
2010-09,30.811859090909095,0.20906404545454543,0.01019015909090909,3.8899536363636362,40.09299545454546
2010-10,30.322836363636362,0.20546763636363635,0.010099395454545456,3.8162686363636364,42.085536363636365
2010-11,30.986640000000005,0.21004815,0.010233164999999999,3.8952999999999998,42.32888
2010-12,30.85773043478261,0.20931491304347827,0.010240126086956522,3.8724756521739137,40.78209130434783
2011-01,29.991920000000004,0.2040341333333333,0.009950466666666664,3.771485333333333,40.22191333333333
2011-02,29.32114736842106,0.20019594736842108,0.009724315789473683,3.6863531578947364,40.01045263157894
2011-03,28.463686363636363,0.19525163636363638,0.009412484090909091,3.579591818181818,39.798913636363636
2011-04,28.084022727272725,0.1930498636363636,0.009212334545454545,3.523777727272727,40.55246818181818
2011-05,27.934284210526314,0.19192342105263158,0.00817371,3.4989742105263164,40.01653684210526
2011-06,27.98714761904761,0.19197228571428573,0.00562042761904762,3.503550952380952,40.263290476190484
2011-07,27.91225454545455,0.1912810454545454,0.005614828636363637,3.4924577272727273,39.90743636363636
2011-08,28.746490909090905,0.19610663636363634,0.005733184999999999,3.5955013636363633,41.21725909090908
2011-09,30.571731818181817,0.207615,0.005722157272727272,3.8209422727272724,42.19585
2011-10,31.388166666666674,0.21208919047619046,0.004976355238095239,3.921884285714286,42.921757142857146
2011-11,30.822985714285714,0.20848566666666668,0.0035427709523809534,3.847627619047619,41.86537142857142
2011-12,31.49111739130435,0.21279343478260862,0.003715882173913043,3.927880869565217,41.494239130434785
2012-01,31.238300000000002,0.21047106666666662,0.003722567333333333,3.8878500000000007,40.27216666666667
2012-02,29.885460000000002,0.20156754999999996,0.0035950769999999995,3.7239165,39.482234999999996
2012-03,29.33186363636364,0.19845754545454544,0.003619133181818182,3.6556290909090907,38.7875090909091
2012-04,29.490885714285717,0.1995111428571429,0.0036616333333333332,3.6727557142857137,38.81446666666667
2012-05,30.80437,0.20820285000000002,0.003772942,3.8268165000000005,39.44120499999999
2012-06,32.87836666666666,0.2208096190476191,0.003954020952380953,4.068908095238096,41.213104761904766
2012-07,32.52510476190474,0.21716871428571433,0.0039052285714285726,4.022900476190476,40.016895238095245
2012-08,31.956795652173913,0.21368343478260868,0.003836443043478261,3.9436017391304348,39.570678260869556
2012-09,31.51765714285714,0.2103881428571428,0.003739644285714286,3.8797590476190473,40.463519047619044
2012-10,31.115650000000002,0.2068351363636363,0.003649868636363636,3.818530000000001,40.3385409090909
2012-11,31.39876666666667,0.20862761904761906,0.003675659047619048,3.839005238095239,40.29328095238095
2012-12,30.737259090909095,0.20429545454545456,0.003586463636363635,3.7879959090909083,40.31327272727273
2013-01,30.227143749999996,0.20041325000000001,0.003484900625,3.7209462499999995,40.27493749999999
2013-02,30.163069999999998,0.20042265,0.003493682,3.7116350000000002,40.375209999999996
2013-03,30.800290476190476,0.20424785714285715,0.003571366666666666,3.7871195238095248,39.935566666666666
2013-04,31.35021428571428,0.20761709523809524,0.0036224076190476194,3.851229047619047,40.779885714285705
2013-05,31.305883333333334,0.20732266666666666,0.00360493,3.847368888888888,40.54167777777778
2013-06,32.306795,0.21328809999999998,0.0037020764999999996,3.963860999999999,42.594809999999995
2013-07,32.74075,0.2145250909090909,0.003689848636363636,4.018275454545454,42.81303181818181
2013-08,33.02487391304348,0.2159424347826087,0.0037020000000000004,4.064766956521738,43.969321739130436
2013-09,32.60167,0.21268085,0.0036026165,3.9909675,43.4832
2013-10,32.09922608695653,0.2084208695652174,0.0034987830434782615,3.921989130434783,43.74767826086956
2013-11,32.693999999999996,0.21313714285714283,0.0035113880952380946,3.9843642857142845,44.15250952380953
2013-12,32.88070476190477,0.21341314285714283,0.003475238571428572,3.990625714285714,45.02860952380953
2014-01,33.78435294117647,0.21788952941176476,0.003518776470588236,4.038255882352942,46.058758823529416
2014-02,35.24404000000001,0.20505885000000004,0.0036261445,3.9705595000000002,48.106415
2014-03,36.198564999999995,0.19857135,0.0036817989999999995,3.6381524999999995,50.031365
2014-04,35.66772727272728,0.19592495454545453,0.0035858363636363634,3.0599772727272736,49.24076818181818
2014-05,34.833655,0.19081120000000001,0.003468118,2.9413305000000003,47.837295000000005
2014-06,34.449533333333335,0.18772627777777778,0.0033901727777777783,2.9027250000000007,46.863083333333336
2014-07,34.635408695652174,0.18872060869565221,0.003375368695652175,2.942288260869565,46.95678695652175
2014-08,36.098427272727264,0.1982737272727273,0.0034760809090909088,2.7938522727272725,48.09929090909091
2014-09,37.90178095238095,0.2083060952380953,0.0036012280952380958,2.924258571428572,48.97813333333333
2014-10,40.79868695652175,0.22479939130434784,0.0038205595652173914,3.1492908695652173,51.75546086956523
2014-11,46.217484210526315,0.2554116842105263,0.004268172631578949,3.1126584210526316,57.68354736842105
2014-12,55.77043636363637,0.3062093181818182,0.0049760990909090905,3.5687804545454545,68.76348181818182
2015-01,65.1530875,0.35395899999999997,0.00430339,4.12355125,75.33771250000001
2015-02,64.51817368421052,0.3485879473684211,0.004226043157894736,2.739435789473684,73.29496315789474
2015-03,60.363090000000014,0.3253893,0.0040456035,2.6245000000000003,65.41292000000001
2015-04,53.21869545454546,0.28643104545454545,0.0036852750000000004,2.3558350000000003,57.357150000000004
2015-05,50.46795789473685,0.2715625789473684,0.0035123484210526313,2.4046742105263155,56.306305263157896
2015-06,54.44904000000001,0.2926589,0.0035571420000000005,2.5587009999999997,61.103890000000014
2015-07,57.17966956521739,0.3061420434782608,0.0037426756521739125,2.623002173913043,62.98847826086957
2015-08,65.42299047619048,0.32118161904761905,0.0040220047619047615,3.01543,72.83989523809525
2015-09,66.78289545454545,0.25763318181818184,0.0037808177272727287,3.0650850000000003,75.03959545454545
2015-10,63.24558695652174,0.2292727826086956,0.0036383230434782615,2.888714782608696,71.04058260869567
2015-11,65.02956315789474,0.2138514736842105,0.0036506273684210524,2.7875978947368423,69.8765052631579
2015-12,69.70484782608695,0.21585499999999996,0.003810617391304349,2.972089565217391,75.78508695652172
2016-01,77.934425,0.21103906249999999,0.003837633125,3.19770375,84.7717375
2016-02,77.32849473684212,0.21538947368421055,0.0035656410526315793,2.9377415789473686,85.9539842105263
2016-03,70.41831904761905,0.2039938095238095,0.003411531904761905,2.6686971428571433,78.14841904761906
2016-04,66.68263636363636,0.19782522727272725,0.003355046363636364,2.6062759090909093,75.60654999999998
2016-05,65.83865555555558,0.1975731111111111,0.0033760044444444445,2.611005555555556,74.36001111111109
2016-06,65.21926666666668,0.1938024761904762,0.003277052380952381,2.6143666666666667,73.2865
2016-07,64.33796818181818,0.18839549999999997,32.22742272727274,2.5924463636363635,71.19549090909092
2016-08,64.93652727272728,0.18856650000000003,33.168090909090914,2.5889990909090908,72.79634090909092
2016-09,64.55720454545455,0.19063454545454545,33.15106363636364,2.4604354545454545,72.3625772727273
2016-10,62.62000476190476,0.18856228571428577,32.75530476190475,2.4325519047619055,69.12535238095238
2016-11,64.31373809523811,0.18954704761904764,33.22774285714286,2.4994238095238095,69.53885238095239
2016-12,62.09129130434781,0.1856335652173913,31.648830434782607,2.367647391304348,65.51931304347828
2017-01,59.62985625,0.1801985625,30.656293750000003,2.183889375,63.56341875000001
2017-02,58.53936111111112,0.18238244444444446,30.845150000000004,2.1633544444444444,62.40105555555557
2017-03,58.006631818181816,0.18352122727272724,30.649454545454542,2.148072272727273,62.00028636363634
2017-04,56.43561428571428,0.18067161904761905,30.009966666666667,2.1007038095238095,60.460904761904764
2017-05,56.95006842105265,0.18165015789473685,30.55041052631579,2.156148947368421,62.95527368421053
2017-06,57.89317619047618,0.18164347619047622,30.58381428571429,2.2173457142857145,64.96590476190475
2017-07,59.69267619047619,0.18322738095238095,30.529099999999993,2.2992285714285714,68.62092380952379
2017-08,59.61272608695653,0.17899443478260868,30.701847826086954,2.32443652173913,70.37159999999999
2017-09,57.74469090909092,0.17015745454545456,29.80171363636363,2.2086231818181816,68.79167272727271
2017-10,57.69805238095238,0.1712806666666667,29.38196666666667,2.166325714285714,67.85532857142859
2017-11,58.92655238095239,0.17732114285714287,29.552209523809523,2.2066985714285714,69.13203333333333
2017-12,58.573854545454566,0.1755072272727273,29.126063636363643,2.127232727272727,69.33787727272727
2018-01,56.49810000000001,0.17361118749999996,28.389143750000002,1.97728375,69.02000000000001
2018-02,56.80670526315789,0.17638694736842106,28.75011052631579,2.0909015789473684,70.30125263157893
2018-03,57.06360476190476,0.17800523809523808,29.168361904761895,2.1658542857142855,70.3558619047619
2018-04,60.76989047619046,0.18669366666666665,30.3052380952381,2.3255109523809523,74.64851428571428
2018-05,62.2309,0.18946236842105266,31.004357894736838,2.378001578947368,73.51863157894736
2018-06,62.76850476190475,0.18647442857142854,31.353090476190477,2.3928852380952383,73.26981428571429
2018-07,62.861947619047626,0.18251209523809528,31.683252380952382,2.381159047619048,73.44673333333333
2018-08,66.07640869565218,0.18481039130434782,32.41362608695652,2.401988695652174,76.2987
2018-09,67.66609523809524,0.1842173809523809,31.97844761904762,2.4009938095238095,78.89983333333333
2018-10,65.85452727272725,0.1791888636363636,31.01207272727273,2.3420413636363637,75.71962272727274
2018-11,66.35568095238095,0.17917452380952378,31.278628571428563,2.3754219047619043,75.41989523809522
2018-12,67.33531363636365,0.1806549090909091,31.56738181818182,2.426064090909091,76.65442727272728
2019-01,66.51254374999999,0.1758304375,30.892387500000005,2.3784187500000002,75.9632125
2019-02,65.81052500000001,0.17434854999999996,30.55250999999999,2.4252825,74.72684000000001
2019-03,65.09225714285714,0.17214576190476188,30.619928571428577,2.423209999999999,73.66820952380951
2019-04,64.60310476190477,0.17022685714285718,30.553399999999993,2.4134014285714285,72.62304761904761
2019-05,64.81870555555555,0.17059622222222223,31.01633333333334,2.4592772222222217,72.49447777777779
2019-06,64.16904999999998,0.1678693,31.041835000000003,2.4236435000000003,72.39603
2019-07,63.222681818181826,0.16462954545454542,31.05711818181819,2.4594931818181824,70.9685909090909
2019-08,65.58748260869568,0.16950856521739133,31.90685217391304,2.5984504347826087,72.97036956521741
2019-09,64.958705,0.1677842,31.28083,2.6257045,71.55244000000002
2019-10,64.37499130434783,0.1653517391304348,31.296173913043468,2.5950908695652175,71.0582347826087
2019-11,63.867119047619035,0.16469404761904757,31.036952380952375,2.626366666666667,70.6082142857143
2019-12,62.93253809523809,0.1638682857142857,29.889247619047616,2.6697971428571425,69.89192857142858
2020-01,61.81214705882353,0.16330647058823528,29.1495,2.5467270588235302,68.57083529411766
2020-02,63.97975000000001,0.16915720000000006,29.18683500000001,2.6005385,69.852565
2020-03,73.71944210526317,0.1760795263157895,30.58737894736842,2.7790684210526315,81.49284736842105
2020-04,74.76353333333334,0.17331083333333336,30.15654444444444,2.7564177777777785,81.2116722222222
2020-05,72.50029444444444,0.17357494444444443,29.91061111111111,2.7069527777777775,78.96706666666665
2020-06,69.19671500000001,0.1718825,29.042219999999997,2.5913949999999994,77.88653000000001
2020-07,71.29407391304346,0.17300100000000002,29.551873913043472,2.610325652173913,81.48829565217393
2020-08,73.79810952380953,0.1758884761904762,29.53532857142856,2.6829004761904764,87.28022857142858
2020-09,75.72798636363635,0.1783448181818182,28.988663636363643,2.7067813636363636,89.36072727272726
2020-10,77.66354782608694,0.18070434782608694,30.04541304347826,2.741258695652174,91.3897347826087
2020-11,76.83946842105263,0.17927047368421056,29.844110526315795,2.71668947368421,90.90641052631578
2020-12,74.21670434782608,0.17625117391304349,29.023665217391304,2.636038260869565,90.20871739130435
2021-01,74.392475,0.1768020625,28.925187500000003,2.642709375,90.38354375
2021-02,74.31681578947371,0.17748536842105264,28.549447368421056,2.665674736842105,89.87867894736841
2021-03,74.39713333333331,0.1768414761904762,28.523352380952378,2.676650476190476,88.63092380952382
2021-04,76.14393181818183,0.17687081818181816,29.157822727272727,2.7272895454545454,90.90608181818183
2021-05,74.00427368421053,0.1729817368421053,29.271042105263167,2.6828921052631585,89.87872631578948
2021-06,72.61685714285713,0.1697882380952381,28.8087380952381,2.666751428571428,87.6070380952381
2021-07,73.88989130434781,0.17294243478260873,29.120039130434776,2.7179143478260865,87.36993913043477
2021-08,73.58273333333332,0.1727981904761905,29.31224761904762,2.749259523809524,86.59522857142859
2021-09,72.92621818181817,0.17118500000000003,29.141572727272727,2.7290009090909093,85.9353909090909
2021-10,71.4500909090909,0.1677455909090909,29.029754545454544,2.7098886363636363,82.90047727272727
2021-11,72.69891052631579,0.16847605263157894,29.3678052631579,2.7452273684210526,82.89342105263158
2021-12,73.76931304347826,0.16878391304347828,29.14433043478261,2.7104604347826085,83.37078260869565
2022-01,76.59474666666665,0.1757877333333333,29.586313333333333,2.7128379999999996,86.83660666666668
2022-02,77.16937368421054,0.17762531578947371,29.69385263157895,2.711314736842105,87.47685263157895
2022-03,103.47004545454543,0.2066881818181818,32.770140909090905,3.462703181818182,114.18151363636365
2022-04,77.89918636363637,0.17134513636363635,27.821868181818182,2.622015909090909,84.35275909090907
2022-05,63.312741176470595,0.14720247058823527,25.017870588235297,2.142979411764706,65.97332352941177
2022-06,57.178557142857144,0.13003266666666663,22.31742857142857,1.936135714285714,60.00744285714285
2022-07,58.34916153846154,0.12375138461538461,22.209523076923077,1.977144615384615,59.3620076923077
2022-08,,,,,
2022-09,,,,,
2022-10,,,,,
2022-11,,,,,
2022-12,,,,,
